pm_start_date,pm_end_date,pm_location,source,param_name,Desc,param_type,month_imputation_method,param_value
10/01/2022,10/31/2022,AZ,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,220.93134780610072
10/01/2022,10/31/2022,AZ,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,141252
10/01/2022,10/31/2022,AZ,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,38.59836547219748
10/01/2022,10/31/2022,CA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,5481.709757409686
10/01/2022,10/31/2022,CA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,29002.84639810348
10/01/2022,10/31/2022,CA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,8661818
10/01/2022,10/31/2022,CA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,1214.5496707928514
10/01/2022,10/31/2022,DC,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,337.1927901926044
10/01/2022,10/31/2022,DC,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,9252.882394124705
10/01/2022,10/31/2022,DC,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,500000
10/01/2022,10/31/2022,DC,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,210.5654639275699
10/01/2022,10/31/2022,HI,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,258.2840507143948
10/01/2022,10/31/2022,HI,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,3465.900380424325
10/01/2022,10/31/2022,HI,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
10/01/2022,10/31/2022,HI,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,80.94215455400442
10/01/2022,10/31/2022,MA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,2501.382934408484
10/01/2022,10/31/2022,MA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,26566.37568835321
10/01/2022,10/31/2022,MA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,1555562.57142857
10/01/2022,10/31/2022,MA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,1297.7965025154813
10/01/2022,10/31/2022,MD,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,1170.4815316371403
10/01/2022,10/31/2022,MD,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,17491.746513810325
10/01/2022,10/31/2022,MD,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
10/01/2022,10/31/2022,MD,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
10/01/2022,10/31/2022,MN,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,1237.7817846586945
10/01/2022,10/31/2022,MN,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,10595.559947240523
10/01/2022,10/31/2022,MN,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,2401156
10/01/2022,10/31/2022,MN,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
10/01/2022,10/31/2022,MO,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,50.394653711062766
10/01/2022,10/31/2022,MO,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,538.6192659214128
10/01/2022,10/31/2022,MO,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,36000
10/01/2022,10/31/2022,MO,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,4.167696727861982
10/01/2022,10/31/2022,NM,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,1243.1482429590847
10/01/2022,10/31/2022,NM,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,5618.019731523762
10/01/2022,10/31/2022,NM,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,738689
10/01/2022,10/31/2022,NM,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,21.749372461239194
10/01/2022,10/31/2022,NV,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,4624.549206786718
10/01/2022,10/31/2022,NV,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
10/01/2022,10/31/2022,NV,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
10/01/2022,10/31/2022,WA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,2754.052064052474
10/01/2022,10/31/2022,WA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,27685.999423516536
10/01/2022,10/31/2022,WA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,1670000
10/01/2022,10/31/2022,WA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,1382.342892632423
11/01/2022,11/30/2022,AK,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,NA
11/01/2022,11/30/2022,AK,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,1231.1678702207312
11/01/2022,11/30/2022,AK,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,80000
11/01/2022,11/30/2022,AK,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,43.08542188467858
11/01/2022,11/30/2022,AZ,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,459.1069744395549
11/01/2022,11/30/2022,AZ,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,536.5630330246115
11/01/2022,11/30/2022,AZ,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,141252
11/01/2022,11/30/2022,AZ,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,93.74159101102823
11/01/2022,11/30/2022,CA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,7773.081035381812
11/01/2022,11/30/2022,CA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,41126.12401713866
11/01/2022,11/30/2022,CA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,8661818
11/01/2022,11/30/2022,CA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,1722.2351110085528
11/01/2022,11/30/2022,DC,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,372.0185630036581
11/01/2022,11/30/2022,DC,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,10208.533847766768
11/01/2022,11/30/2022,DC,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,500000
11/01/2022,11/30/2022,DC,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,232.31297817426244
11/01/2022,11/30/2022,HI,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,230.59480081227989
11/01/2022,11/30/2022,HI,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,3094.3397613928223
11/01/2022,11/30/2022,HI,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
11/01/2022,11/30/2022,HI,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,72.2647796295274
11/01/2022,11/30/2022,MA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,1370.9496467728936
11/01/2022,11/30/2022,MA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,14560.410909094388
11/01/2022,11/30/2022,MA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,1555562.57142857
11/01/2022,11/30/2022,MA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,711.2919946131465
11/01/2022,11/30/2022,MD,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,1115.6000219142222
11/01/2022,11/30/2022,MD,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,16671.593926673133
11/01/2022,11/30/2022,MD,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
11/01/2022,11/30/2022,MD,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
11/01/2022,11/30/2022,MN,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,1257.5978570501522
11/01/2022,11/30/2022,MN,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,10765.187894221861
11/01/2022,11/30/2022,MN,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,2401156
11/01/2022,11/30/2022,MN,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
11/01/2022,11/30/2022,MO,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,54.395036132299765
11/01/2022,11/30/2022,MO,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,581.3754490571367
11/01/2022,11/30/2022,MO,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,36000
11/01/2022,11/30/2022,MO,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,4.4985330269419785
11/01/2022,11/30/2022,NM,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,2297.7866721842356
11/01/2022,11/30/2022,NM,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,10384.128309939804
11/01/2022,11/30/2022,NM,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,738689
11/01/2022,11/30/2022,NM,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,40.200690828994794
11/01/2022,11/30/2022,NV,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,7255.48151921865
11/01/2022,11/30/2022,NV,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
11/01/2022,11/30/2022,NV,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
11/01/2022,11/30/2022,WA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,2784.9402330038915
11/01/2022,11/30/2022,WA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,27996.5127354995
11/01/2022,11/30/2022,WA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,1670000
11/01/2022,11/30/2022,WA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,1397.8466085475075
12/01/2022,12/31/2022,AK,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,NA
12/01/2022,12/31/2022,AK,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,1394.36677000556
12/01/2022,12/31/2022,AK,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,80000
12/01/2022,12/31/2022,AK,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,48.796660472381554
12/01/2022,12/31/2022,AZ,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,433.5666519179191
12/01/2022,12/31/2022,AZ,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,506.71379596310845
12/01/2022,12/31/2022,AZ,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,141252
12/01/2022,12/31/2022,AZ,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,88.52670515346618
12/01/2022,12/31/2022,CA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,16166.446809592135
12/01/2022,12/31/2022,CA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,85534.07501882603
12/01/2022,12/31/2022,CA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,8661818
12/01/2022,12/31/2022,CA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,3581.9030046126563
12/01/2022,12/31/2022,DC,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,590.3751991412818
12/01/2022,12/31/2022,DC,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,16200.442135616117
12/01/2022,12/31/2022,DC,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,500000
12/01/2022,12/31/2022,DC,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,368.6692933959476
12/01/2022,12/31/2022,HI,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,269.3037056945854
12/01/2022,12/31/2022,HI,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,3613.77256332663
12/01/2022,12/31/2022,HI,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
12/01/2022,12/31/2022,HI,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,84.39554090934192
12/01/2022,12/31/2022,MA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,2489.52750820475
12/01/2022,12/31/2022,MA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,26440.463057327594
12/01/2022,12/31/2022,MA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,1555562.57142857
12/01/2022,12/31/2022,MA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,1291.6455328053298
12/01/2022,12/31/2022,MD,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,1779.714468308706
12/01/2022,12/31/2022,MD,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,26596.16021713299
12/01/2022,12/31/2022,MD,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
12/01/2022,12/31/2022,MD,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
12/01/2022,12/31/2022,MN,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,1263.112094099261
12/01/2022,12/31/2022,MN,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,10812.390422115932
12/01/2022,12/31/2022,MN,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,2401156
12/01/2022,12/31/2022,MN,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
12/01/2022,12/31/2022,MO,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,77.9506146019841
12/01/2022,12/31/2022,MO,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,833.1380359465953
12/01/2022,12/31/2022,MO,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,36000
12/01/2022,12/31/2022,MO,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,6.446606881638365
12/01/2022,12/31/2022,NM,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,1590.4859855356292
12/01/2022,12/31/2022,NM,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,7187.704040977573
12/01/2022,12/31/2022,NM,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,738689
12/01/2022,12/31/2022,NM,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,27.82618427827679
12/01/2022,12/31/2022,NV,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,704.1953476501258
12/01/2022,12/31/2022,NV,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,8974.932918930435
12/01/2022,12/31/2022,NV,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
12/01/2022,12/31/2022,NV,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
12/01/2022,12/31/2022,WA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,3261.6512155069763
12/01/2022,12/31/2022,WA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,32788.80412281037
12/01/2022,12/31/2022,WA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,1670000
12/01/2022,12/31/2022,WA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,1637.122418581868
01/01/2023,01/31/2023,AK,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,NA
01/01/2023,01/31/2023,AK,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,2158.970977082569
01/01/2023,01/31/2023,AK,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,80000
01/01/2023,01/31/2023,AK,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,75.55442083434323
01/01/2023,01/31/2023,AZ,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,198.22980448444395
01/01/2023,01/31/2023,AZ,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,231.67320701213285
01/01/2023,01/31/2023,AZ,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,141252
01/01/2023,01/31/2023,AZ,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,40.47504893791012
01/01/2023,01/31/2023,CA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,7932.345900184197
01/01/2023,01/31/2023,CA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,41968.768851487024
01/01/2023,01/31/2023,CA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,8661818
01/01/2023,01/31/2023,CA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,1757.5224752935983
01/01/2023,01/31/2023,DC,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,474.73700402211807
01/01/2023,01/31/2023,DC,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,13027.222983761503
01/01/2023,01/31/2023,DC,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,500000
01/01/2023,01/31/2023,DC,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,296.4571616089507
01/01/2023,01/31/2023,HI,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,243.59117740747374
01/01/2023,01/31/2023,HI,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,3268.7374698879134
01/01/2023,01/31/2023,HI,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
01/01/2023,01/31/2023,HI,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,76.33763941355431
01/01/2023,01/31/2023,MA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,2223.964361318529
01/01/2023,01/31/2023,MA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,23620.00313009577
01/01/2023,01/31/2023,MA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,1555562.57142857
01/01/2023,01/31/2023,MA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,1153.86298120755
01/01/2023,01/31/2023,MD,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,1646.57207786432
01/01/2023,01/31/2023,MD,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,24606.4723143785
01/01/2023,01/31/2023,MD,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
01/01/2023,01/31/2023,MD,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
01/01/2023,01/31/2023,MN,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,1065.8155987374582
01/01/2023,01/31/2023,MN,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,9123.50885195866
01/01/2023,01/31/2023,MN,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,2401156
01/01/2023,01/31/2023,MN,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
01/01/2023,01/31/2023,MO,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,50.003777160542356
01/01/2023,01/31/2023,MO,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,534.441567987138
01/01/2023,01/31/2023,MO,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,36000
01/01/2023,01/31/2023,MO,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,4.13537078055134
01/01/2023,01/31/2023,NM,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,731.0678997791371
01/01/2023,01/31/2023,NM,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,3303.8327563143293
01/01/2023,01/31/2023,NM,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,738689
01/01/2023,01/31/2023,NM,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,12.790323388065683
01/01/2023,01/31/2023,NV,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,388.80465234987423
01/01/2023,01/31/2023,NV,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,4955.294983206733
01/01/2023,01/31/2023,NV,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
01/01/2023,01/31/2023,NV,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
01/01/2023,01/31/2023,WA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,2859.7832673786497
