param_name,param_value,pm_location,source,pm_start_date,pm_end_date,param_type
hd_contacts_named_ratio_mean_cases_naming_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_median,2.6,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_contacts_reached_perc_mean,53.6,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_contacts_reached_perc_hdcount,48,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_contacts_reached_perc_median,52.9,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_contacts_test_from_notified_mean,35,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_contacts_test_from_notified_hdcount,44,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_contacts_test_from_notified_median,24.4,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_cases_was_contacts_perc_mean,6.5,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_cases_was_contacts_perc_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_cases_was_contacts_perc_median,2.4,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_cases_positive_from_test_mean_mean,38.400000000000006,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_cases_positive_from_test_mean_hdcount,52,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_cases_positive_from_test_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_cases_reached_from_positive_mean_mean,40.8,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_cases_reached_from_positive_mean_hdcount,52,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_cases_reached_from_positive_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_contacts_reached_from_named_mean_mean,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_contacts_reached_from_named_mean_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_contacts_reached_from_named_mean_median,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",08/01/2021,09/01/2021,manual
hd_cases_interviewed_perc_mean,44,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_cases_interviewed_perc_hdcount,54,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_cases_interviewed_perc_median,39.5,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_percent_naming_contcts_mean,45.1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_percent_naming_contcts_hdcount,51,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_percent_naming_contcts_median,47.2,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_contacts_named_ratio_mean_mean,1.3,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_contacts_named_ratio_mean_hdcount,53,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_contacts_named_ratio_mean_median,1.1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_mean,2.9,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_median,2.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_contacts_reached_perc_mean,51.1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_contacts_reached_perc_hdcount,48,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_contacts_reached_perc_median,49.9,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_contacts_test_from_notified_mean,35.6,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_contacts_test_from_notified_hdcount,46,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_contacts_test_from_notified_median,23.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_cases_was_contacts_perc_mean,6.4,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_cases_was_contacts_perc_hdcount,51,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_cases_was_contacts_perc_median,3.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_cases_positive_from_test_mean_mean,40.8,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_cases_positive_from_test_mean_hdcount,54,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_cases_positive_from_test_mean_median,48,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_cases_reached_from_positive_mean_mean,40.8,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_cases_reached_from_positive_mean_hdcount,53,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_cases_reached_from_positive_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_contacts_reached_from_named_mean_mean,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_contacts_reached_from_named_mean_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_contacts_reached_from_named_mean_median,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",09/01/2021,10/01/2021,manual
hd_cases_interviewed_perc_mean,50.3,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_cases_interviewed_perc_hdcount,52,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_cases_interviewed_perc_median,48,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_percent_naming_contcts_mean,43.5,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_percent_naming_contcts_hdcount,49,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_percent_naming_contcts_median,45,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_contacts_named_ratio_mean_mean,1.2,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_contacts_named_ratio_mean_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_contacts_named_ratio_mean_median,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_mean,2.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_hdcount,47,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_median,2.6,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_contacts_reached_perc_mean,54,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_contacts_reached_perc_hdcount,44,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_contacts_reached_perc_median,53.4,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_contacts_test_from_notified_mean,31.1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_contacts_test_from_notified_hdcount,40,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_contacts_test_from_notified_median,19.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_cases_was_contacts_perc_mean,7.6,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_cases_was_contacts_perc_hdcount,49,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_cases_was_contacts_perc_median,4.6,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_cases_positive_from_test_mean_mean,40.8,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_cases_positive_from_test_mean_hdcount,53,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_cases_positive_from_test_mean_median,43.2,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_cases_reached_from_positive_mean_mean,36,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_cases_reached_from_positive_mean_hdcount,52,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_cases_reached_from_positive_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_contacts_reached_from_named_mean_mean,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_contacts_reached_from_named_mean_hdcount,48,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_contacts_reached_from_named_mean_median,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",10/01/2021,11/01/2021,manual
hd_cases_interviewed_perc_mean,52,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_cases_interviewed_perc_hdcount,47,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_cases_interviewed_perc_median,51.3,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_percent_naming_contcts_mean,43.9,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_percent_naming_contcts_hdcount,45,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_percent_naming_contcts_median,44.4,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_contacts_named_ratio_mean_mean,1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_contacts_named_ratio_mean_hdcount,46,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_contacts_named_ratio_mean_median,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_mean,2.5,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_hdcount,43,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_contacts_named_ratio_mean_cases_naming_median,2.4,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_contacts_reached_perc_mean,52.3,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_contacts_reached_perc_hdcount,38,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_contacts_reached_perc_median,56.5,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_contacts_test_from_notified_mean,33.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_contacts_test_from_notified_hdcount,36,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_contacts_test_from_notified_median,27.4,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_cases_was_contacts_perc_mean,8.2,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_cases_was_contacts_perc_hdcount,44,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_cases_was_contacts_perc_median,2.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_cases_positive_from_test_mean_mean,33.599999999999994,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_cases_positive_from_test_mean_hdcount,48,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_cases_positive_from_test_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_cases_reached_from_positive_mean_mean,38.400000000000006,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_cases_reached_from_positive_mean_hdcount,47,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_cases_reached_from_positive_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_contacts_reached_from_named_mean_mean,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_contacts_reached_from_named_mean_hdcount,43,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_contacts_reached_from_named_mean_median,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",11/01/2021,12/01/2021,manual
hd_cases_interviewed_perc_mean,32.4,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_cases_interviewed_perc_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_cases_interviewed_perc_median,25.9,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_percent_naming_contcts_mean,38.8,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_percent_naming_contcts_hdcount,48,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_percent_naming_contcts_median,32.6,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_contacts_named_ratio_mean_mean,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_contacts_named_ratio_mean_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_contacts_named_ratio_mean_median,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_contacts_named_ratio_mean_cases_naming_mean,2.5,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_contacts_named_ratio_mean_cases_naming_hdcount,48,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_contacts_named_ratio_mean_cases_naming_median,2.4,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_contacts_reached_perc_mean,46,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_contacts_reached_perc_hdcount,44,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_contacts_reached_perc_median,40.9,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_contacts_test_from_notified_mean,36.1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_contacts_test_from_notified_hdcount,39,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_contacts_test_from_notified_median,27.3,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_cases_was_contacts_perc_mean,3.1,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_cases_was_contacts_perc_hdcount,49,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_cases_was_contacts_perc_median,1.7,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_cases_positive_from_test_mean_mean,36,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_cases_positive_from_test_mean_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_cases_positive_from_test_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_cases_reached_from_positive_mean_mean,45.599999999999994,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_cases_reached_from_positive_mean_hdcount,50,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_cases_reached_from_positive_mean_median,24,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_contacts_reached_from_named_mean_mean,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_contacts_reached_from_named_mean_hdcount,47,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
hd_contacts_reached_from_named_mean_median,NA,64 HD accross US and collonies,"Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.",12/01/2021,01/01/2022,manual
