"param_name","periods","param_value","pm_start_date","metric","source","hd_summary","impt_type","df_type","pm_location","date","cases_interviewed","contacts_interviewed","digital","comb_loc_date","impt_type_alpha","count","impt_median","impt_count","metric_color","month_year","incl"
"contacts_reached_from_named_med","D",4.8,2020-10-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2020-10-01,16528.1127527853,13716.4616290126,"manual","(manual) New York City, 2020-10-01",0,13716.4616290126,5037.19503453868,FALSE,"med",2020-10-01,1
"cases_test_from_sympt_med","A",50.4,2020-10-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2020-10-01,16528.1127527853,13716.4616290126,"manual","(manual) New York City, 2020-10-01",0,16528.1127527853,6090.02494734038,FALSE,"med",2020-10-01,1
"cases_reached_from_test_med","B",31.4229354112047,2020-10-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2020-10-01,16528.1127527853,13716.4616290126,"manual","(manual) New York City, 2020-10-01",0.1,16528.1127527853,6090.02494734038,FALSE,"med",2020-10-01,1
"cases_reached_from_test_med","C",30.9770645887953,2020-10-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2020-10-01,16528.1127527853,13716.4616290126,"manual","(manual) New York City, 2020-10-01",0.1,16528.1127527853,6090.02494734038,FALSE,"med",2020-10-01,1
"cases_reached_from_positive_med","C",0,2020-10-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-10-01,745.012189512793,428.142846462522,"manual","(manual) New York City , 2020-10-01",0,745.012189512793,6090.02494734038,FALSE,"med",2020-10-01,1
"contacts_reached_from_named_med","D",0,2020-10-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-10-01,745.012189512793,428.142846462522,"manual","(manual) New York City , 2020-10-01",0,428.142846462522,5037.19503453868,FALSE,"med",2020-10-01,1
"cases_test_from_sympt_med","A",72,2020-10-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-10-01,745.012189512793,428.142846462522,"manual","(manual) New York City , 2020-10-01",0,745.012189512793,6090.02494734038,FALSE,"med",2020-10-01,1
"cases_positive_from_test_med","B",72,2020-10-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-10-01,745.012189512793,428.142846462522,"manual","(manual) New York City , 2020-10-01",0,745.012189512793,6090.02494734038,FALSE,"med",2020-10-01,1
"cases_positive_from_test_mean","B",13.68,2020-10-01,"mean","Benchmarking SARS CoV-2 Infection in the Workplace to Support Continuity of Operations.%%%Oak Ridge National Laboratory%%%manual","no","reported","outer_abs","Oak Ridge National Laboratory",2020-10-01,NA,NA,"manual","(manual) Oak Ridge National Laboratory, 2020-10-01",0,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-10-01,0
"cases_positive_from_test_med","B",48,2020-10-01,"med","COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.%%%WA%%%manual","no","reported","outer_abs","WA",2020-10-01,1639,1730,"manual","(manual) WA, 2020-10-01",0,1639,6090.02494734038,FALSE,"med",2020-10-01,1
"cases_test_from_sympt_med","A",72,2020-10-01,"med","COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.%%%WA%%%manual","no","reported","outer_abs","WA",2020-10-01,1639,1730,"manual","(manual) WA, 2020-10-01",0,1639,6090.02494734038,FALSE,"med",2020-10-01,1
"contacts_reached_from_named_med","D",72,2020-10-01,"med","COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.%%%WA%%%manual","no","reported","outer_abs","WA",2020-10-01,1639,1730,"manual","(manual) WA, 2020-10-01",0,1730,5037.19503453868,FALSE,"med",2020-10-01,1
"cases_reached_from_positive_med","C",24,2020-10-01,"med","COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.%%%WA%%%manual","no","reported","outer_abs","WA",2020-10-01,1639,1730,"manual","(manual) WA, 2020-10-01",0,1639,6090.02494734038,FALSE,"med",2020-10-01,1
"contacts_reached_from_named_mean","D",0,2020-10-01,"mean","COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.%%%WA%%%manual","no","reported","outer_abs","WA",2020-10-01,1639,1730,"manual","(manual) WA, 2020-10-01",0,1730,31158.8857430156,FALSE,"mean",2020-10-01,1
"contacts_reached_from_positive_mean","C",5.54153005791938,2020-09-01,"mean","Assessment of a COVID-19 Control Plan on an Urban University Campus During a Second Wave of the Pandemic.%%%Boston University%%%manual","no","inner","outer_abs","Boston University",2020-09-01,NA,NA,"manual","(manual) Boston University, 2020-09-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-09-01,0
"contacts_reached_from_positive_mean","D",4.55846994208062,2020-09-01,"mean","Assessment of a COVID-19 Control Plan on an Urban University Campus During a Second Wave of the Pandemic.%%%Boston University%%%manual","no","inner","outer_abs","Boston University",2020-09-01,NA,NA,"manual","(manual) Boston University, 2020-09-01",0.1,31158.8857430156,31158.8857430156,TRUE,"imputed",2020-09-01,0
"cases_test_from_sympt_mean","A",64.8,2020-09-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","reported","outer_abs","King County",2020-09-01,1422.05738642697,NA,"manual","(manual) King County, 2020-09-01",0,1422.05738642697,3675.29481015143,FALSE,"mean",2020-09-01,1
"cases_reached_from_test_mean","B",41.0915309223446,2020-09-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","inner","outer_abs","King County",2020-09-01,1422.05738642697,NA,"manual","(manual) King County, 2020-09-01",0.1,1422.05738642697,3675.29481015143,FALSE,"mean",2020-09-01,1
"cases_reached_from_test_mean","C",40.5084690776554,2020-09-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","inner","outer_abs","King County",2020-09-01,1422.05738642697,NA,"manual","(manual) King County, 2020-09-01",0.1,1422.05738642697,3675.29481015143,FALSE,"mean",2020-09-01,1
"cases_positive_from_test_med","B",24,2020-09-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2020-09-01,11369.9426794655,NA,"manual","(manual) New York, 2020-09-01",0,11369.9426794655,6090.02494734038,FALSE,"med",2020-09-01,1
"cases_reached_from_positive_med","C",48,2020-09-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2020-09-01,11369.9426794655,NA,"manual","(manual) New York, 2020-09-01",0,11369.9426794655,6090.02494734038,FALSE,"med",2020-09-01,1
"contacts_reached_from_named_med","D",5.76,2020-09-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2020-09-01,11369.9426794655,NA,"manual","(manual) New York, 2020-09-01",0,5037.19503453868,5037.19503453868,TRUE,"imputed",2020-09-01,0
"contacts_reached_from_named_med","D",4.8,2020-09-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2020-09-01,7855.99533476939,6519.58636650196,"manual","(manual) New York City, 2020-09-01",0,6519.58636650196,5037.19503453868,FALSE,"med",2020-09-01,1
"cases_test_from_sympt_med","A",50.4,2020-09-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2020-09-01,7855.99533476939,6519.58636650196,"manual","(manual) New York City, 2020-09-01",0,7855.99533476939,6090.02494734038,FALSE,"med",2020-09-01,1
"cases_reached_from_test_med","B",31.4229354112047,2020-09-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2020-09-01,7855.99533476939,6519.58636650196,"manual","(manual) New York City, 2020-09-01",0.1,7855.99533476939,6090.02494734038,FALSE,"med",2020-09-01,1
"cases_reached_from_test_med","C",30.9770645887953,2020-09-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2020-09-01,7855.99533476939,6519.58636650196,"manual","(manual) New York City, 2020-09-01",0.1,7855.99533476939,6090.02494734038,FALSE,"med",2020-09-01,1
"cases_reached_from_positive_med","C",0,2020-09-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-09-01,354.112557961133,203.501044234929,"manual","(manual) New York City , 2020-09-01",0,354.112557961133,6090.02494734038,FALSE,"med",2020-09-01,1
"contacts_reached_from_named_med","D",0,2020-09-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-09-01,354.112557961133,203.501044234929,"manual","(manual) New York City , 2020-09-01",0,203.501044234929,5037.19503453868,FALSE,"med",2020-09-01,1
"cases_test_from_sympt_med","A",72,2020-09-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-09-01,354.112557961133,203.501044234929,"manual","(manual) New York City , 2020-09-01",0,354.112557961133,6090.02494734038,FALSE,"med",2020-09-01,1
"cases_positive_from_test_med","B",72,2020-09-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-09-01,354.112557961133,203.501044234929,"manual","(manual) New York City , 2020-09-01",0,354.112557961133,6090.02494734038,FALSE,"med",2020-09-01,1
"cases_positive_from_test_mean","B",13.68,2020-09-01,"mean","Benchmarking SARS CoV-2 Infection in the Workplace to Support Continuity of Operations.%%%Oak Ridge National Laboratory%%%manual","no","reported","outer_abs","Oak Ridge National Laboratory",2020-09-01,NA,NA,"manual","(manual) Oak Ridge National Laboratory, 2020-09-01",0,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-09-01,0
"cases_reached_from_exposure_mean","A",70.627297007137,2020-08-01,"mean","Application of COVIDTracer to Inform Public Health Workforce Planning in Alaska During the COVID-19 Pandemic.%%%Alaska%%%manual","no","inner","outer_abs","Alaska",2020-08-01,NA,NA,"manual","(manual) Alaska, 2020-08-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-08-01,0
"cases_reached_from_exposure_mean","B",48.4299460651555,2020-08-01,"mean","Application of COVIDTracer to Inform Public Health Workforce Planning in Alaska During the COVID-19 Pandemic.%%%Alaska%%%manual","no","inner","outer_abs","Alaska",2020-08-01,NA,NA,"manual","(manual) Alaska, 2020-08-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-08-01,0
"cases_reached_from_exposure_mean","C",47.7427569277075,2020-08-01,"mean","Application of COVIDTracer to Inform Public Health Workforce Planning in Alaska During the COVID-19 Pandemic.%%%Alaska%%%manual","no","inner","outer_abs","Alaska",2020-08-01,NA,NA,"manual","(manual) Alaska, 2020-08-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-08-01,0
"cases_test_from_sympt_mean","A",64.8,2020-08-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","reported","outer_abs","King County",2020-08-01,1882.59597742456,NA,"manual","(manual) King County, 2020-08-01",0,1882.59597742456,3675.29481015143,FALSE,"mean",2020-08-01,1
"cases_reached_from_test_mean","B",41.0915309223446,2020-08-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","inner","outer_abs","King County",2020-08-01,1882.59597742456,NA,"manual","(manual) King County, 2020-08-01",0.1,1882.59597742456,3675.29481015143,FALSE,"mean",2020-08-01,1
"cases_reached_from_test_mean","C",40.5084690776554,2020-08-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","inner","outer_abs","King County",2020-08-01,1882.59597742456,NA,"manual","(manual) King County, 2020-08-01",0.1,1882.59597742456,3675.29481015143,FALSE,"mean",2020-08-01,1
"cases_positive_from_test_med","B",24,2020-08-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2020-08-01,8755.34000597109,NA,"manual","(manual) New York, 2020-08-01",0,8755.34000597109,6090.02494734038,FALSE,"med",2020-08-01,1
"cases_reached_from_positive_med","C",48,2020-08-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2020-08-01,8755.34000597109,NA,"manual","(manual) New York, 2020-08-01",0,8755.34000597109,6090.02494734038,FALSE,"med",2020-08-01,1
"contacts_reached_from_named_med","D",5.76,2020-08-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2020-08-01,8755.34000597109,NA,"manual","(manual) New York, 2020-08-01",0,5037.19503453868,5037.19503453868,TRUE,"imputed",2020-08-01,0
"contacts_reached_from_named_med","D",4.8,2020-08-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2020-08-01,6049.45092339392,5020.35911228547,"manual","(manual) New York City, 2020-08-01",0,5020.35911228547,5037.19503453868,FALSE,"med",2020-08-01,1
"cases_test_from_sympt_med","A",50.4,2020-08-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2020-08-01,6049.45092339392,5020.35911228547,"manual","(manual) New York City, 2020-08-01",0,6049.45092339392,6090.02494734038,FALSE,"med",2020-08-01,1
"cases_reached_from_test_med","B",31.4229354112047,2020-08-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2020-08-01,6049.45092339392,5020.35911228547,"manual","(manual) New York City, 2020-08-01",0.1,6049.45092339392,6090.02494734038,FALSE,"med",2020-08-01,1
"cases_reached_from_test_med","C",30.9770645887953,2020-08-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2020-08-01,6049.45092339392,5020.35911228547,"manual","(manual) New York City, 2020-08-01",0.1,6049.45092339392,6090.02494734038,FALSE,"med",2020-08-01,1
"cases_reached_from_positive_med","C",0,2020-08-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-08-01,134.984535571436,77.5727754545469,"manual","(manual) New York City , 2020-08-01",0,134.984535571436,6090.02494734038,FALSE,"med",2020-08-01,1
"contacts_reached_from_named_med","D",0,2020-08-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-08-01,134.984535571436,77.5727754545469,"manual","(manual) New York City , 2020-08-01",0,77.5727754545469,5037.19503453868,FALSE,"med",2020-08-01,1
"cases_test_from_sympt_med","A",72,2020-08-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-08-01,134.984535571436,77.5727754545469,"manual","(manual) New York City , 2020-08-01",0,134.984535571436,6090.02494734038,FALSE,"med",2020-08-01,1
"cases_positive_from_test_med","B",72,2020-08-01,"med","Integrating Contact Tracers Into Point-of-Care Testing Workflow to Accelerate the Tracing of People With Exposure to COVID-19, August-December 2020, New York City.%%%New York City communities with higher than average COVID-19 incidence rates%%%manual","no","reported","outer_abs","New York City ",2020-08-01,134.984535571436,77.5727754545469,"manual","(manual) New York City , 2020-08-01",0,134.984535571436,6090.02494734038,FALSE,"med",2020-08-01,1
"cases_positive_from_test_mean","B",13.68,2020-08-01,"mean","Benchmarking SARS CoV-2 Infection in the Workplace to Support Continuity of Operations.%%%Oak Ridge National Laboratory%%%manual","no","reported","outer_abs","Oak Ridge National Laboratory",2020-08-01,NA,NA,"manual","(manual) Oak Ridge National Laboratory, 2020-08-01",0,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-08-01,0
"cases_positive_from_test_med","B",48,2020-08-01,"med","COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.%%%WA%%%manual","no","reported","outer_abs","WA",2020-08-01,3000,2212,"manual","(manual) WA, 2020-08-01",0,3000,6090.02494734038,FALSE,"med",2020-08-01,1
"cases_test_from_sympt_med","A",72,2020-08-01,"med","COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.%%%WA%%%manual","no","reported","outer_abs","WA",2020-08-01,3000,2212,"manual","(manual) WA, 2020-08-01",0,3000,6090.02494734038,FALSE,"med",2020-08-01,1
"cases_reached_from_positive_med","C",48,2020-08-01,"med","COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.%%%WA%%%manual","no","reported","outer_abs","WA",2020-08-01,3000,2212,"manual","(manual) WA, 2020-08-01",0,3000,6090.02494734038,FALSE,"med",2020-08-01,1
"contacts_reached_from_named_mean","D",0,2020-08-01,"mean","COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.%%%WA%%%manual","no","reported","outer_abs","WA",2020-08-01,3000,2212,"manual","(manual) WA, 2020-08-01",0,2212,31158.8857430156,FALSE,"mean",2020-08-01,1
"cases_test_from_sympt_mean","A",64.8,2020-07-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","reported","outer_abs","King County",2020-07-01,2423.41637847852,NA,"manual","(manual) King County, 2020-07-01",0,2423.41637847852,3675.29481015143,FALSE,"mean",2020-07-01,1
"cases_reached_from_test_mean","B",41.0915309223446,2020-07-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","inner","outer_abs","King County",2020-07-01,2423.41637847852,NA,"manual","(manual) King County, 2020-07-01",0.1,2423.41637847852,3675.29481015143,FALSE,"mean",2020-07-01,1
"cases_reached_from_test_mean","C",40.5084690776554,2020-07-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","inner","outer_abs","King County",2020-07-01,2423.41637847852,NA,"manual","(manual) King County, 2020-07-01",0.1,2423.41637847852,3675.29481015143,FALSE,"mean",2020-07-01,1
"cases_positive_from_test_med","B",24,2020-07-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2020-07-01,9330.28851625843,NA,"manual","(manual) New York, 2020-07-01",0,9330.28851625843,6090.02494734038,FALSE,"med",2020-07-01,1
"cases_reached_from_positive_med","C",48,2020-07-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2020-07-01,9330.28851625843,NA,"manual","(manual) New York, 2020-07-01",0,9330.28851625843,6090.02494734038,FALSE,"med",2020-07-01,1
"contacts_reached_from_named_med","D",5.76,2020-07-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2020-07-01,9330.28851625843,NA,"manual","(manual) New York, 2020-07-01",0,5037.19503453868,5037.19503453868,TRUE,"imputed",2020-07-01,0
"contacts_reached_from_named_med","D",4.8,2020-07-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2020-07-01,6446.70823083026,5350.03768453366,"manual","(manual) New York City, 2020-07-01",0,5350.03768453366,5037.19503453868,FALSE,"med",2020-07-01,1
"cases_test_from_sympt_med","A",50.4,2020-07-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2020-07-01,6446.70823083026,5350.03768453366,"manual","(manual) New York City, 2020-07-01",0,6446.70823083026,6090.02494734038,FALSE,"med",2020-07-01,1
"cases_reached_from_test_med","B",31.4229354112047,2020-07-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2020-07-01,6446.70823083026,5350.03768453366,"manual","(manual) New York City, 2020-07-01",0.1,6446.70823083026,6090.02494734038,FALSE,"med",2020-07-01,1
"cases_reached_from_test_med","C",30.9770645887953,2020-07-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2020-07-01,6446.70823083026,5350.03768453366,"manual","(manual) New York City, 2020-07-01",0.1,6446.70823083026,6090.02494734038,FALSE,"med",2020-07-01,1
"cases_positive_from_test_mean","B",13.68,2020-07-01,"mean","Benchmarking SARS CoV-2 Infection in the Workplace to Support Continuity of Operations.%%%Oak Ridge National Laboratory%%%manual","no","reported","outer_abs","Oak Ridge National Laboratory",2020-07-01,NA,NA,"manual","(manual) Oak Ridge National Laboratory, 2020-07-01",0,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-07-01,0
"cases_positive_from_test_med","B",72,2020-07-01,"med","COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.%%%Randolph County%%%manual","no","reported","outer_abs","Randolph County",2020-07-01,282.75973307735,267.266049073111,"manual","(manual) Randolph County, 2020-07-01",0,282.75973307735,6090.02494734038,FALSE,"med",2020-07-01,1
"contacts_reached_from_named_med","D",72,2020-07-01,"med","COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.%%%Randolph County%%%manual","no","reported","outer_abs","Randolph County",2020-07-01,282.75973307735,267.266049073111,"manual","(manual) Randolph County, 2020-07-01",0,267.266049073111,5037.19503453868,FALSE,"med",2020-07-01,1
"cases_reached_from_positive_med","C",0,2020-07-01,"med","COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.%%%Randolph County%%%manual","no","reported","outer_abs","Randolph County",2020-07-01,282.75973307735,267.266049073111,"manual","(manual) Randolph County, 2020-07-01",0,282.75973307735,6090.02494734038,FALSE,"med",2020-07-01,1
"cases_positive_from_test_med","B",48,2020-06-01,"med","COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.%%%Mecklenburg%%%manual","no","reported","outer_abs","Mecklenburg",2020-06-01,5514,9815,"manual","(manual) Mecklenburg, 2020-06-01",0,5514,6090.02494734038,FALSE,"med",2020-06-01,1
"contacts_reached_from_named_med","D",48,2020-06-01,"med","COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.%%%Mecklenburg%%%manual","no","reported","outer_abs","Mecklenburg",2020-06-01,5514,9815,"manual","(manual) Mecklenburg, 2020-06-01",0,9815,5037.19503453868,FALSE,"med",2020-06-01,1
"cases_reached_from_positive_med","C",48,2020-06-01,"med","COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.%%%Mecklenburg%%%manual","no","reported","outer_abs","Mecklenburg",2020-06-01,5514,9815,"manual","(manual) Mecklenburg, 2020-06-01",0,5514,6090.02494734038,FALSE,"med",2020-06-01,1
"cases_positive_from_test_med","B",24,2020-06-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2020-06-01,8814.06258750125,NA,"manual","(manual) New York, 2020-06-01",0,8814.06258750125,6090.02494734038,FALSE,"med",2020-06-01,1
"cases_reached_from_positive_med","C",48,2020-06-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2020-06-01,8814.06258750125,NA,"manual","(manual) New York, 2020-06-01",0,8814.06258750125,6090.02494734038,FALSE,"med",2020-06-01,1
"contacts_reached_from_named_med","D",5.76,2020-06-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2020-06-01,8814.06258750125,NA,"manual","(manual) New York, 2020-06-01",0,5037.19503453868,5037.19503453868,TRUE,"imputed",2020-06-01,0
"contacts_reached_from_named_med","D",4.8,2020-06-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2020-06-01,6090.02494734038,5054.03095679189,"manual","(manual) New York City, 2020-06-01",0,5054.03095679189,5037.19503453868,FALSE,"med",2020-06-01,1
"cases_test_from_sympt_med","A",50.4,2020-06-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2020-06-01,6090.02494734038,5054.03095679189,"manual","(manual) New York City, 2020-06-01",0,6090.02494734038,6090.02494734038,FALSE,"med",2020-06-01,1
"cases_reached_from_test_med","B",31.4229354112047,2020-06-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2020-06-01,6090.02494734038,5054.03095679189,"manual","(manual) New York City, 2020-06-01",0.1,6090.02494734038,6090.02494734038,FALSE,"med",2020-06-01,1
"cases_reached_from_test_med","C",30.9770645887953,2020-06-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2020-06-01,6090.02494734038,5054.03095679189,"manual","(manual) New York City, 2020-06-01",0.1,6090.02494734038,6090.02494734038,FALSE,"med",2020-06-01,1
